image,class,ocr_text
multi_col_60830,x_axis_label,Ay issue was too comple:
multi_col_60830,x_axis_label,"Too much information tc
ees"
multi_col_60830,legend_label,Global average
multi_col_60830,x_axis_label,"ot enough informatio
vailable through self"
multi_col_60830,x_axis_label,"‘he information was
isorganized with no
“ability to search"
two_col_3808,x_axis_label,2020
two_col_3808,x_axis_label,201¢
two_col_3808,x_axis_label,2006
two_col_3808,x_axis_label,2007
two_col_3808,x_axis_label,2NNC
two_col_3808,x_axis_label,2015
two_col_3808,x_axis_label,201
two_col_3808,x_axis_label,N18
two_col_3808,x_axis_label,2008
two_col_3808,x_axis_label,2012
two_col_3808,x_axis_label,214
two_col_3808,x_axis_label,2016
two_col_3808,x_axis_label,201:
two_col_3808,x_axis_label,2017
two_col_42124,x_axis_label,"Y 2018"""
two_col_42124,x_axis_label,ry 20)
two_col_42124,x_axis_label,YY 201C
two_col_42124,x_axis_label,Y 2014
two_col_42124,x_axis_label,ry 2005
two_col_42124,x_axis_label,-Y 2016
two_col_42124,x_axis_label,"""Y 2011"
two_col_42124,x_axis_label,Y 201:
two_col_42124,x_axis_label,Y 2017
two_col_42124,x_axis_label,‘YY 200¢
two_col_42124,x_axis_label,201°
two_col_23796,x_axis_label,201.
two_col_23796,x_axis_label,2010
two_col_23796,x_axis_label,201¢
two_col_23796,x_axis_label,2018
two_col_23796,x_axis_label,2016
two_col_23796,x_axis_label,214
two_col_23796,x_axis_label,2012
two_col_23796,x_axis_label,200¢
two_col_23796,x_axis_label,2013
two_col_23796,x_axis_label,2011
two_col_23796,x_axis_label,201!
05836356005390,legend_label,
05836356005390,legend_label,Netherlands
05836356005390,legend_label,
05836356005390,x_axis_label,1990
05836356005390,legend_label,Botswana
05836356005390,x_axis_label,
05836356005390,x_axis_label,
05836356005390,x_axis_label,
05836356005390,x_axis_label,
05836356005390,x_axis_label,
two_col_40510,x_axis_label,"2020"""
two_col_40510,x_axis_label,"2024"""
two_col_40510,x_axis_label,20?1°
two_col_40510,x_axis_label,2022:
two_col_40510,x_axis_label,"2023"""
two_col_40510,x_axis_label,201%
two_col_6434,x_axis_label,
two_col_6434,x_axis_label,
two_col_6434,x_axis_label,
two_col_6434,x_axis_label,
two_col_6434,x_axis_label,
two_col_6434,x_axis_label,
two_col_6434,x_axis_label,
two_col_6434,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_20380,x_axis_label,
two_col_42351,x_axis_label,"amazon Prim:
Video"
two_col_42351,x_axis_label,Apple TV-
two_col_42351,x_axis_label,Disney+
two_col_42351,x_axis_label,Netfli.
two_col_42351,x_axis_label,“
two_col_42351,x_axis_label,
two_col_42351,x_axis_label,Peacock
two_col_100035,x_axis_label,201E
two_col_100035,x_axis_label,201:
two_col_100035,x_axis_label,2013
two_col_100035,x_axis_label,2015
two_col_100035,x_axis_label,2O1E
two_col_100035,x_axis_label,Mle
two_col_100035,x_axis_label,201°
two_col_237,x_axis_label,huChu TV Nursery Rhymes & Kids
two_col_237,x_axis_label,-ppa Pig - Official Channel
two_col_237,x_axis_label,Jasha and the Bea:
two_col_237,x_axis_label,ounce Patrol - Kids Sona:
two_col_237,x_axis_label,S 3D Rhymes & Kids Songs
two_col_237,x_axis_label,Reino Infantil
two_col_237,x_axis_label,“‘ovPuddinaTV
two_col_237,x_axis_label,salinha Pintadinha
two_col_237,x_axis_label,ittleBabyBurr
two_col_237,x_axis_label,van's Worle
OECD_UNEMPLOYMENT_RATE_BY_AGE_GROUP_AUS_CAN_CHL_COL_FIN_000002,x_axis_label,
OECD_UNEMPLOYMENT_RATE_BY_AGE_GROUP_AUS_CAN_CHL_COL_FIN_000002,x_axis_label,
OECD_UNEMPLOYMENT_RATE_BY_AGE_GROUP_AUS_CAN_CHL_COL_FIN_000002,x_axis_label,
OECD_UNEMPLOYMENT_RATE_BY_AGE_GROUP_AUS_CAN_CHL_COL_FIN_000002,x_axis_label,
OECD_UNEMPLOYMENT_RATE_BY_AGE_GROUP_AUS_CAN_CHL_COL_FIN_000002,x_axis_label,
two_col_80912,x_axis_label,Sovot
two_col_80912,x_axis_label,9 a te F
two_col_80912,x_axis_label,India
two_col_80912,x_axis_label,
two_col_80912,x_axis_label,hilippine:
two_col_80912,x_axis_label,Albania
two_col_80912,x_axis_label,China
two_col_80912,x_axis_label,Poland
two_col_80912,x_axis_label,sri Lanka
two_col_80912,x_axis_label,2omania
two_col_80912,x_axis_label,Nigeria
two_col_80912,x_axis_label,Ecuador
two_col_80912,x_axis_label,Moldova
two_col_80912,x_axis_label,Morocco
two_col_80912,x_axis_label,Nkraine
two_col_22577,x_axis_label,United Kingdon
two_col_22577,x_axis_label,Spain
two_col_22577,x_axis_label,
two_col_22577,x_axis_label,Italy
two_col_22577,x_axis_label,SCrance
two_col_101401,x_axis_label,Female
two_col_101401,x_axis_label,Malo
two_col_104434,x_axis_label,january 201€
two_col_104434,x_axis_label,january 2017
two_col_82216,x_axis_label,2012:
two_col_82216,x_axis_label,NIC
two_col_82216,x_axis_label,2006
two_col_82216,x_axis_label,N18
two_col_82216,x_axis_label,2N1C
two_col_82216,x_axis_label,2010
two_col_82216,x_axis_label,201¢
two_col_82216,x_axis_label,2000
two_col_82216,x_axis_label,200s
two_col_82216,x_axis_label,N14
two_col_82216,x_axis_label,2017
two_col_82216,x_axis_label,201:
two_col_82216,x_axis_label,2007
two_col_82216,x_axis_label,2017
6361,legend_label,
6361,legend_label,China
6361,x_axis_label,2017
6361,x_axis_label,2002
6361,x_axis_label,2014
6361,x_axis_label,2011
6361,x_axis_label,2005
6361,x_axis_label,2002
two_col_3434,x_axis_label,"2010"""
two_col_3434,x_axis_label,"2000"""
two_col_3434,x_axis_label,P2cn
two_col_3434,x_axis_label,IR00
two_col_3434,x_axis_label,Onn:
two_col_3434,x_axis_label,1759
two_col_3434,x_axis_label,Icon
two_col_3434,x_axis_label,1000
two_col_3434,x_axis_label,100c
two_col_3434,x_axis_label,1250
two_col_1338,x_axis_label,2020
two_col_1338,x_axis_label,2018
two_col_1338,x_axis_label,2017
two_col_1338,x_axis_label,NIC
two_col_1338,x_axis_label,202?
two_col_1338,x_axis_label,2021
two_col_1338,x_axis_label,2023
two_col_83233,x_axis_label,2016
two_col_83233,x_axis_label,201¢
two_col_83233,x_axis_label,200¢
two_col_83233,x_axis_label,"2020"""
two_col_83233,x_axis_label,2n1-
two_col_83233,x_axis_label,2012
two_col_83233,x_axis_label,2008
two_col_83233,x_axis_label,N10
two_col_83233,x_axis_label,201:
two_col_83233,x_axis_label,2012
two_col_83233,x_axis_label,2015
two_col_83233,x_axis_label,2017
two_col_83233,x_axis_label,2017
multi_col_100474,legend_label,Twitter followers
multi_col_100474,legend_label,Facebook fans
multi_col_100474,x_axis_label,
multi_col_100474,x_axis_label,
multi_col_100474,x_axis_label,
multi_col_100474,x_axis_label,
multi_col_100474,x_axis_label,
multi_col_100474,x_axis_label,
multi_col_100474,x_axis_label,
multi_col_100474,x_axis_label,
multi_col_100474,x_axis_label,
multi_col_100474,x_axis_label,
multi_col_100474,x_axis_label,
multi_col_100474,x_axis_label,
multi_col_100474,x_axis_label,
multi_col_100474,x_axis_label,
multi_col_100474,x_axis_label,
multi_col_100474,x_axis_label,
multi_col_100474,x_axis_label,
multi_col_100474,x_axis_label,
multi_col_110,legend_label,
multi_col_110,legend_label,Euro are
multi_col_110,x_axis_label,2020
multi_col_110,x_axis_label,"20276"""
multi_col_110,x_axis_label,2017
multi_col_110,x_axis_label,202732
multi_col_110,x_axis_label,"2024"""
multi_col_110,x_axis_label,20271*
multi_col_110,x_axis_label,201C
multi_col_110,x_axis_label,"2025"""
multi_col_110,x_axis_label,201€
multi_col_110,x_axis_label,2018
multi_col_110,x_axis_label,2027?*
multi_col_60182,legend_label,eisure travel spendinc
multi_col_60182,x_axis_label,2017
multi_col_60182,legend_label,Business travel spendin
multi_col_60182,x_axis_label,2018
multi_col_60182,x_axis_label,2014
multi_col_60182,x_axis_label,2018
multi_col_60182,x_axis_label,2015
multi_col_60182,x_axis_label,201¢
multi_col_60182,x_axis_label,201.
two_col_101128,x_axis_label,2NN4
two_col_101128,x_axis_label,2006
two_col_101128,x_axis_label,201
two_col_101128,x_axis_label,2012
two_col_101128,x_axis_label,IHIC
two_col_101128,x_axis_label,2010
two_col_101128,x_axis_label,2007
two_col_101128,x_axis_label,200°
two_col_101128,x_axis_label,20Ns
two_col_101128,x_axis_label,207
two_col_101128,x_axis_label,N15
two_col_101128,x_axis_label,N1E
two_col_101128,x_axis_label,200°
two_col_101128,x_axis_label,N14
two_col_101128,x_axis_label,1°
two_col_101128,x_axis_label,201
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
two_col_432,x_axis_label,
9599,legend_label,"U.S. efforts to solve

make things worse"
9599,legend_label,
9599,x_axis_label,Republicar
9599,x_axis_label,Democrat.
9599,x_axis_label,
9599,x_axis_label,Independent
two_col_102662,x_axis_label,2008
two_col_102662,x_axis_label,2012
two_col_102662,x_axis_label,2018
two_col_102662,x_axis_label,2011
two_col_102662,x_axis_label,2015
two_col_102662,x_axis_label,2014
two_col_102662,x_axis_label,NN
two_col_102662,x_axis_label,201.
two_col_102662,x_axis_label,2013
two_col_102662,x_axis_label,IN1¢
two_col_102662,x_axis_label,2018
two_col_60512,x_axis_label,2020
two_col_60512,x_axis_label,2018
two_col_60512,x_axis_label,2013
two_col_60512,x_axis_label,MIC
two_col_60512,x_axis_label,2018
two_col_83348,x_axis_label,2012
two_col_83348,x_axis_label,2014
two_col_83348,x_axis_label,2013
two_col_83348,x_axis_label,2015
two_col_83348,x_axis_label,201
two_col_83348,x_axis_label,2016
two_col_103871,x_axis_label,2011
two_col_103871,x_axis_label,201°
two_col_103871,x_axis_label,2010
two_col_103871,x_axis_label,N18
two_col_103871,x_axis_label,N16
two_col_103871,x_axis_label,201¢
two_col_103871,x_axis_label,201?
two_col_103871,x_axis_label,2017
two_col_103871,x_axis_label,2NNC
two_col_103871,x_axis_label,2012
two_col_103871,x_axis_label,201:
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,"%

2."
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_43914,x_axis_label,
two_col_83082,x_axis_label,2O1E
two_col_83082,x_axis_label,"20] 9"""
two_col_83082,x_axis_label,2018
two_col_83082,x_axis_label,01
two_col_83082,x_axis_label,201)
two_col_83082,x_axis_label,2010
two_col_83082,x_axis_label,2014
two_col_83082,x_axis_label,2013
two_col_83082,x_axis_label,201°
two_col_83082,x_axis_label,2012
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,"0,"
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,"0,"
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_996,x_axis_label,
two_col_61623,x_axis_label,lochester N¥
two_col_61623,x_axis_label,jlorado Springs. CC
two_col_61623,x_axis_label,\klahoma City. OK
two_col_61623,x_axis_label,1stin - Round Rock. TX
two_col_61623,x_axis_label,Syracuse. NY
two_col_61623,x_axis_label,Baton Rouge. LA
two_col_61623,x_axis_label,lackson. MS
two_col_61623,x_axis_label,san Antonio. Tx
two_col_61623,x_axis_label,Huntsville. AL
two_col_61623,x_axis_label,Fl Paso. TX
two_col_61623,x_axis_label,
two_col_61623,x_axis_label,"Tulsa, OK"
two_col_61623,x_axis_label,"Madison, WI"
two_col_6255,x_axis_label,North Americ;
two_col_6255,x_axis_label,Viddle East
two_col_6255,x_axis_label,
two_col_6255,x_axis_label,Asia and the Pacific
two_col_6255,x_axis_label,Africa
two_col_6255,x_axis_label,Furope
30214927004321,legend_label,Burkina Fa:
30214927004321,x_axis_label,
30214927004321,legend_label,
30214927004321,x_axis_label,
30214927004321,x_axis_label,
30214927004321,x_axis_label,
30214927004321,x_axis_label,
30214927004321,x_axis_label,
30214927004321,x_axis_label,
30214927004321,x_axis_label,
30214927004321,x_axis_label,
30214927004321,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_3934,x_axis_label,
two_col_4100,x_axis_label,"%

2"
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
two_col_4100,x_axis_label,
multi_col_20011,x_axis_label,O14
multi_col_20011,legend_label,15-64 year:
multi_col_20011,legend_label,65 years and olde:
multi_col_20011,legend_label,14 years
multi_col_20011,x_axis_label,2017
multi_col_20011,x_axis_label,201
multi_col_20011,x_axis_label,201)
multi_col_20011,x_axis_label,200¢
multi_col_20011,x_axis_label,2O1E
multi_col_20011,x_axis_label,201¢C
multi_col_20011,x_axis_label,2015
multi_col_20011,x_axis_label,2018
multi_col_20011,x_axis_label,2012
multi_col_20011,x_axis_label,201
two_col_42133,x_axis_label,lolland America Line
two_col_42133,x_axis_label,arnival Cruise Lins
two_col_42133,x_axis_label,lorweaian Cruise Lines
two_col_42133,x_axis_label,rincess Cruises
two_col_42133,x_axis_label,oval Caribhean Cruces
multi_col_707,legend_label,Service:
multi_col_707,legend_label,Industr
multi_col_707,x_axis_label,2014
multi_col_707,x_axis_label,2017
multi_col_707,x_axis_label,201
multi_col_707,legend_label,Agriculture
multi_col_707,x_axis_label,201)
multi_col_707,x_axis_label,2009
multi_col_707,x_axis_label,2015
multi_col_707,x_axis_label,201k
multi_col_707,x_axis_label,20O1C¢
multi_col_707,x_axis_label,2012
multi_col_707,x_axis_label,201
multi_col_707,x_axis_label,2018
8258,title,"Jobs, deficit top voter concerns for 2016

% of registered voters saying each economic issue will be
__ to their vote for president thisyear"
8258,legend_label,NET
8258,x_axis_label,Income inequality
8258,x_axis_label,Tax reform
8258,x_axis_label,Rising prices:
8258,x_axis_label,Global trade
8258,x_axis_label,Budget deficit
8258,x_axis_label,Job situation
8258,legend_label,
8258,legend_label,
two_col_82474,x_axis_label,Per year
two_col_82474,x_axis_label,er trip
two_col_102602,x_axis_label,w1s
two_col_102602,x_axis_label,201°
two_col_102602,x_axis_label,3011
two_col_102602,x_axis_label,2012
two_col_102602,x_axis_label,2017
two_col_102602,x_axis_label,NIC
two_col_102602,x_axis_label,201€
two_col_102602,x_axis_label,N14
two_col_102602,x_axis_label,20096
two_col_102602,x_axis_label,201
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,RS
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,"“Ge
Os"
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,ic
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_4742,x_axis_label,
two_col_104605,x_axis_label,2020
two_col_104605,x_axis_label,NIC
two_col_104605,x_axis_label,201:
two_col_104605,x_axis_label,2011
two_col_104605,x_axis_label,N15
two_col_104605,x_axis_label,2013
two_col_104605,x_axis_label,2016
two_col_104605,x_axis_label,2013
two_col_104605,x_axis_label,201°
two_col_104605,x_axis_label,2014
two_col_5205,x_axis_label,2NNE
two_col_5205,x_axis_label,1°
two_col_5205,x_axis_label,2014
two_col_5205,x_axis_label,2013
two_col_5205,x_axis_label,N1F
two_col_5205,x_axis_label,208
two_col_5205,x_axis_label,2007
two_col_5205,x_axis_label,2nNC
two_col_5205,x_axis_label,2012
two_col_5205,x_axis_label,207
